id	filmid	szemelyid	megnevezes
7988	322	195	színész
7991	117	1733	színész
7992	185	375	rendező
7993	433	38	színész
7994	154	1449	színész
7995	138	221	színész
7997	342	1415	színész
7998	168	104	színész
7999	57	267	színész
8000	136	388	színész
8001	391	152	rendező
8002	414	1430	színész
8004	36	1465	színész
8006	48	248	színész
8010	311	62	színész
8012	14	17	forgatókönyvíró
8013	374	1138	színész
8014	406	1026	színész
8016	120	744	színész
8021	196	890	színész
8023	76	311	színész
8025	197	518	színész
8028	374	715	színész
8030	186	45	forgatókönyvíró
8032	199	1012	színész
8033	98	1331	színész
8035	34	1631	színész
8036	302	1616	színész
8037	461	152	rendező
8038	53	221	színész
8040	346	294	színész
8042	103	1626	színész
8043	110	667	színész
8044	60	1706	színész
8045	385	393	színész
8046	463	694	színész
8047	400	313	színész
8048	353	846	színész
8052	339	693	színész
8053	325	847	színész
8054	29	1271	színész
8058	171	1499	operatőr
8060	452	585	színész
8061	312	106	színész
8062	203	1674	színész
8063	378	112	színész
8064	389	1778	színész
8065	9	1547	színész
8066	384	764	színész
8069	46	500	forgatókönyvíró
8070	196	112	színész
8071	338	1077	színész
8072	128	1574	színész
8073	59	1610	színész
8074	142	1517	színész
8075	420	202	színész
8076	433	603	színész
8078	184	195	színész
8079	45	764	színész
8080	179	1415	színész
8082	473	243	színész
8083	59	1006	színész
8084	367	1223	színész
8085	413	585	színész
8086	183	243	színész
8087	355	558	színész
8088	195	61	színész
8090	153	599	forgatókönyvíró
8092	54	1205	rendező
8093	128	943	színész
8094	357	1396	színész
8099	24	1760	színész
8102	13	1537	színész
8104	367	822	színész
8106	123	461	színész
8108	402	586	színész
8109	310	1091	színész
8111	426	518	színész
8112	112	788	színész
8113	364	61	színész
8118	198	416	színész
8120	13	1609	színész
8121	316	883	színész
8123	386	1333	színész
8124	20	862	színész
8125	398	1478	színész
8126	84	585	színész
8127	91	1492	színész
8128	5	195	színész
8130	388	585	színész
8132	8	802	színész
8137	358	1590	forgatókönyvíró
8139	190	1177	színész
8140	70	464	színész
8141	182	614	forgatókönyvíró
8142	301	1537	színész
8144	304	837	színész
8145	157	1526	színész
8146	51	696	forgatókönyvíró
8149	130	524	színész
8150	335	581	rendező
8151	607	1225	operatőr
8152	310	1547	színész
8153	141	955	színész
8154	473	1733	színész
8155	185	311	színész
8156	89	709	rendező
8157	92	327	színész
8160	200	1060	színész
8161	426	602	színész
8162	191	1100	színész
8163	53	754	színész
8164	464	1196	színész
8165	204	1418	színész
8166	96	745	színész
8167	33	1390	színész
8169	384	564	színész
8170	52	860	színész
8172	23	1415	színész
8174	175	204	színész
8176	153	843	színész
8180	334	1674	színész
8181	55	248	színész
8182	412	1197	színész
8183	119	902	színész
8184	158	461	színész
8185	317	1196	színész
8188	359	842	forgatókönyvíró
8190	389	305	színész
8193	321	1537	színész
8194	439	1367	színész
8195	398	518	színész
8196	390	301	forgatókönyvíró
8197	321	1060	színész
8198	445	1331	színész
8200	316	461	színész
8202	25	968	színész
8203	172	1748	színész
8205	73	132	színész
8206	122	303	színész
8207	353	599	forgatókönyvíró
8208	89	177	színész
8210	153	1778	színész
8211	110	847	színész
8212	105	112	színész
8216	148	1490	színész
8219	370	221	színész
8222	349	413	operatőr
8223	452	796	forgatókönyvíró
8225	14	112	színész
8226	436	1263	színész
8227	308	1100	színész
8229	15	1478	színész
8230	346	1596	forgatókönyvíró
8234	382	1012	színész
8236	48	1511	színész
8237	15	581	rendező
8238	338	320	rendező
8239	85	461	színész
8243	190	667	színész
8245	129	1026	színész
8247	403	305	színész
8252	365	464	színész
8253	451	1349	színész
8254	82	202	színész
8256	62	1077	színész
8257	193	715	színész
8259	117	1650	színész
8260	78	757	színész
8261	431	327	színész
8262	388	603	színész
8267	173	1116	színész
8268	149	1225	operatőr
8269	392	1020	színész
8270	22	501	rendező
8272	359	304	színész
8273	410	13	színész
8274	363	592	színész
8276	186	1738	operatőr
8277	50	121	színész
8278	382	599	forgatókönyvíró
8280	411	1574	színész
8281	26	862	színész
8282	322	1716	színész
8283	161	705	forgatókönyvíró
8285	74	1424	színész
8286	315	1424	színész
8287	130	102	rendező
8288	449	221	színész
8289	373	866	rendező
8292	133	1225	operatőr
8293	185	1006	színész
8294	395	1430	színész
8295	175	745	színész
8297	72	1349	színész
8300	41	1415	színész
8301	141	968	színész
8302	391	1510	operatőr
8304	52	1311	színész
8308	157	1279	színész
8310	422	1361	forgatókönyvíró
8311	455	901	színész
8312	23	372	színész
8313	203	1478	színész
8314	112	1017	operatőr
8315	404	1528	operatőr
8316	125	102	rendező
8321	165	1463	színész
8322	189	1517	színész
8326	304	1017	operatőr
8328	311	883	színész
8329	194	1569	színész
8330	427	1461	színész
8331	384	823	színész
8333	400	632	színész
8336	328	864	forgatókönyvíró
8339	11	1471	forgatókönyvíró
8341	134	408	forgatókönyvíró
8343	4	602	színész
8344	101	843	színész
8348	305	373	színész
8350	113	1478	színész
8351	473	862	színész
8354	182	614	rendező
8357	424	1100	színész
8358	461	1333	színész
8359	386	1077	színész
8360	327	676	forgatókönyvíró
8367	29	883	színész
8368	8	1225	operatőr
8369	142	1778	színész
8371	404	1733	színész
8372	607	883	színész
8373	5	873	színész
8374	343	56	színész
8376	462	1192	színész
8377	341	1116	színész
8378	110	1424	színész
8379	318	617	rendező
8380	403	311	színész
8381	78	1012	színész
8382	94	602	színész
8384	372	1698	színész
8387	65	267	színész
8390	473	221	színész
8391	475	876	rendező
8394	149	1077	színész
8396	79	1547	színész
8398	462	587	színész
8401	335	754	színész
8402	395	1424	színész
8403	360	1060	színész
8404	104	1500	színész
8406	121	764	színész
8408	345	461	színész
8411	442	1465	színész
8412	176	1579	operatőr
8413	378	102	rendező
8414	32	1176	színész
8415	85	188	színész
8416	323	379	színész
8418	31	1547	színész
8420	151	667	színész
8421	61	345	színész
8422	69	764	színész
8425	427	754	színész
8426	69	112	színész
8428	9	188	színész
8429	315	1478	színész
8431	30	1249	színész
8433	343	1263	színész
8435	81	1544	színész
8436	185	881	színész
8438	143	1716	színész
8442	33	943	színész
8443	417	754	színész
8444	168	1449	színész
8445	372	1733	színész
8447	186	694	színész
8449	158	715	színész
8450	415	1120	színész
8452	121	696	forgatókönyvíró
8454	48	1674	színész
8455	25	464	színész
8456	113	1077	színész
8458	418	413	operatőr
8459	185	1264	színész
8462	70	1353	színész
8463	64	1554	rendező
8464	384	1547	színész
8470	386	299	színész
8472	56	525	színész
8474	464	1006	színész
8475	143	294	színész
8476	382	344	színész
8477	154	400	színész
8478	56	1474	színész
8482	119	1579	operatőr
8484	53	416	színész
8486	101	1017	operatőr
8487	429	1077	színész
8488	70	1101	színész
8490	145	1060	színész
8491	70	1360	színész
8493	47	564	színész
8494	45	667	színész
8495	32	311	színész
8496	305	1706	színész
8497	168	375	rendező
8498	111	461	színész
8499	365	408	színész
8500	161	984	színész
8501	342	493	színész
8504	309	578	színész
8506	7	195	színész
8507	415	943	színész
8508	191	898	színész
8510	116	709	rendező
8511	365	694	színész
8513	306	7	operatőr
8514	414	1367	színész
8515	142	847	színész
8516	144	1415	színész
8517	69	413	operatőr
8520	58	1778	színész
8522	453	1783	színész
8523	314	943	színész
8528	440	1430	színész
8531	184	280	színész
8533	35	1264	színész
8535	392	1107	forgatókönyvíró
8536	324	437	rendező
8537	96	883	színész
8540	38	320	rendező
8541	351	540	rendező
8543	65	694	színész
8545	384	1213	rendező
8546	150	617	forgatókönyvíró
8547	328	177	színész
8548	162	1547	színész
8549	30	461	színész
8551	130	480	forgatókönyvíró
8552	469	25	színész
8553	422	102	rendező
8556	25	1478	színész
8559	85	1424	színész
8560	389	1349	színész
8561	442	632	színész
8563	142	834	színész
8565	424	912	színész
8568	20	461	színész
8569	3	1495	színész
8570	16	1537	színész
8572	124	17	forgatókönyvíró
8573	80	1213	rendező
8574	406	807	színész
8577	456	445	rendező
8578	35	1713	színész
8581	102	1510	operatőr
8582	30	1176	színész
8585	75	472	színész
8587	332	715	színész
8588	47	1716	színész
8589	451	1129	forgatókönyvíró
8590	364	59	forgatókönyvíró
8592	9	1204	színész
8593	68	943	színész
8594	9	327	színész
8595	460	1528	operatőr
8596	445	1223	színész
8601	334	151	színész
8602	338	847	színész
8604	362	1517	színész
8606	424	1465	színész
8607	339	58	színész
8609	140	883	színész
8610	345	1113	színész
8611	437	1221	színész
8612	84	221	színész
8613	373	385	színész
8614	31	501	rendező
8615	95	943	színész
8616	198	1537	színész
8617	105	667	színész
8618	424	332	színész
8620	340	1225	operatőr
8621	79	1574	színész
8624	470	152	forgatókönyvíró
8625	400	1026	színész
8627	467	1353	színész
8628	99	1285	színész
8629	63	883	színész
8630	304	745	színész
8632	86	1091	színész
8633	181	375	rendező
8634	347	505	színész
8635	195	1739	színész
8638	90	126	színész
8640	383	251	rendező
8641	351	171	színész
8642	422	195	színész
8643	472	564	színész
8644	52	1367	színész
8645	471	506	színész
8646	189	1556	színész
8647	52	592	színész
8648	200	1706	színész
8651	136	1138	színész
8652	107	693	színész
8653	400	1517	színész
8654	18	1716	színész
8657	165	1733	színész
8659	179	304	színész
8661	467	968	színész
8662	126	3	rendező
8663	361	693	színész
8665	350	1424	színész
8666	37	715	színész
8669	408	694	színész
8670	30	858	színész
8671	168	248	színész
8672	335	883	színész
8673	301	754	színész
8674	315	883	színész
8676	140	741	színész
8678	164	859	színész
8679	105	1547	színész
8680	110	592	színész
8681	431	594	színész
8682	8	1210	színész
8683	204	38	színész
8686	604	741	színész
8688	413	1579	operatőr
8689	168	1390	színész
8690	151	1556	színész
8694	140	1574	színész
8697	90	1537	színész
8698	112	1213	forgatókönyvíró
8699	139	1674	színész
8702	441	461	színész
8703	33	906	forgatókönyvíró
8704	415	453	rendező
8705	106	221	színész
8706	460	745	színész
8707	73	585	színész
8708	48	1034	forgatókönyvíró
8709	365	654	színész
8711	14	461	színész
8713	151	525	színész
8714	30	1060	színész
8715	144	243	színész
8716	185	766	színész
8717	154	304	színész
8718	322	38	színész
8719	72	843	színész
8722	452	33	színész
8723	26	676	forgatókönyvíró
8726	146	540	rendező
8727	158	602	színész
8728	21	1423	rendező
8729	166	883	színész
8730	370	1138	színész
8737	163	1353	színész
8740	459	883	színész
8741	165	847	színész
8742	204	640	színész
8745	361	1353	színész
8746	403	1706	színész
8748	37	603	színész
8749	95	461	színész
8750	38	1077	színész
8751	17	754	színész
8752	11	744	színész
8754	453	693	színész
8755	349	766	színész
8756	604	745	színész
8757	120	1547	színész
8758	95	906	forgatókönyvíró
8760	10	373	színész
8766	74	1100	színész
8770	128	1713	színész
8771	379	757	színész
8772	304	873	színész
8774	464	694	színész
8775	457	667	színész
8776	206	177	színész
8777	33	1424	színész
8779	25	1077	színész
8780	347	17	forgatókönyvíró
8781	414	587	színész
8782	317	585	színész
8784	337	388	színész
8785	115	1353	színész
8786	427	1752	színész
8787	417	1070	operatőr
8788	460	1390	színész
8789	98	999	színész
8791	62	437	rendező
8792	55	251	rendező
8793	181	1091	színész
8794	445	524	színész
8795	47	1225	operatőr
8799	129	741	színész
8800	372	1554	rendező
8801	430	1544	színész
8803	63	587	színész
8805	70	25	színész
8807	89	1749	színész
8808	4	1138	színész
8810	171	1353	színész
8816	411	303	színész
8817	447	584	színész
8819	384	1674	színész
8820	52	481	színész
8821	52	352	színész
8823	58	152	forgatókönyvíró
8827	92	1622	színész
8829	115	1537	színész
8830	347	1752	színész
8832	154	1482	forgatókönyvíró
8834	111	1733	színész
8835	317	1285	színész
8836	305	706	színész
8838	329	243	színész
8841	312	205	operatőr
8847	392	1026	színész
8848	161	883	színész
8850	39	1674	színész
8851	349	50	színész
8852	306	526	színész
8853	99	1101	színész
8854	430	1733	színész
8855	153	298	forgatókönyvíró
8856	68	248	színész
8857	66	960	forgatókönyvíró
8859	85	38	színész
8860	360	109	színész
8861	464	1778	színész
8862	129	416	színész
8863	99	413	operatőr
8864	204	437	rendező
8865	52	204	színész
8866	59	248	színész
8868	91	248	színész
8869	475	281	forgatókönyvíró
8870	188	754	színész
8871	11	526	színész
8873	357	883	színész
8875	352	505	színész
8876	108	1495	színész
8877	128	858	színész
8879	186	1415	színész
8880	205	1665	színész
8881	464	177	színész
8884	59	1674	színész
8885	327	999	színész
8887	175	1547	színész
8888	353	1703	színész
8889	308	667	színész
8890	96	594	színész
8891	203	1107	forgatókönyvíró
8892	155	898	színész
8893	166	1579	operatőr
8894	394	1077	színész
8895	443	1703	színész
8896	110	693	színész
8897	130	564	színész
8899	13	1196	színész
8900	7	586	színész
8901	9	112	színész
8902	107	62	színész
8904	444	1465	színész
8908	186	1547	színész
8909	139	262	színész
8910	364	1639	színész
8911	440	744	színész
8912	305	1721	színész
8914	204	587	színész
8916	455	847	színész
8918	101	1733	színész
8919	306	754	színész
8920	411	864	forgatókönyvíró
8921	174	372	színész
8922	415	1097	színész
8924	191	654	színész
8925	146	493	színész
8928	454	1430	színész
8930	136	603	színész
8932	27	829	színész
8935	158	817	színész
8938	204	1698	színész
8939	101	1748	színész
8940	140	1556	színész
8941	414	883	színész
8942	417	1616	színész
8943	140	195	színész
8946	18	518	színész
8947	443	623	színész
8950	433	744	színész
8953	416	1049	színész
8954	175	696	forgatókönyvíró
8956	356	207	színész
8957	408	188	színész
8963	607	1349	színész
8964	179	1221	színész
8965	147	1579	operatőr
8966	356	1225	operatőr
8967	454	871	színész
8968	62	262	színész
8969	32	294	színész
8970	180	1052	színész
8971	143	425	színész
8975	408	501	rendező
8976	457	1017	operatőr
8977	138	1430	színész
8978	124	416	színész
8979	146	1116	színész
8980	302	1739	színész
8981	470	1783	színész
8982	304	1096	színész
8983	117	1101	színész
8985	53	472	színész
8986	388	248	színész
8987	17	204	színész
8989	443	397	színész
8992	446	1196	színész
8993	379	413	operatőr
8994	29	616	színész
8996	139	38	színész
8998	340	501	rendező
9000	403	955	színész
9001	157	696	forgatókönyvíró
9002	31	303	színész
9003	50	715	színész
9005	357	177	színész
9006	61	1264	színész
9007	462	862	színész
9008	131	1353	színész
9009	363	204	színész
9015	67	1347	színész
9017	431	112	színész
9019	79	1698	színész
9020	403	1049	színész
9022	20	1634	színész
9023	396	696	forgatókönyvíró
9025	51	1706	színész
9026	185	1557	forgatókönyvíró
9028	65	1510	színész
9029	461	1109	színész
9032	93	1225	operatőr
9033	176	1367	színész
9035	70	340	színész
9036	35	518	színész
9038	19	1348	színész
9039	92	221	színész
9041	22	715	színész
9042	48	17	forgatókönyvíró
9044	164	594	színész
9045	470	764	színész
9046	157	243	színész
9047	149	1272	színész
9050	414	251	rendező
9051	431	577	színész
9052	350	1473	operatőr
9054	25	267	színész
9056	384	1074	színész
9057	471	1026	színész
9058	198	1374	színész
9059	417	862	színész
9060	184	1767	színész
9062	372	1210	színész
9064	382	413	operatőr
9066	65	1547	színész
9067	33	464	színész
9068	101	1621	színész
9071	59	1331	színész
9076	462	206	színész
9077	28	352	színész
9078	61	1579	operatőr
9081	357	1537	színész
9082	44	745	színész
9085	335	1225	operatőr
9087	91	1077	színész
9088	66	745	színész
9089	168	518	színész
9090	474	822	színész
9091	193	824	színész
9092	86	416	színész
9093	361	1006	színész
9096	131	38	színész
9097	342	372	színész
9098	90	1390	színész
9099	117	461	színész
9101	383	416	színész
9102	439	1415	színész
9103	381	305	színész
9104	453	7	operatőr
9106	58	1138	színész
9107	119	1207	operatőr
9108	302	540	rendező
9113	463	616	színész
9115	115	461	színész
9117	186	45	rendező
9118	199	518	színész
9119	166	581	rendező
9121	302	1397	színész
9122	352	579	színész
9125	35	860	színész
9126	370	1531	színész
9128	46	61	színész
9129	69	1285	színész
9131	364	221	színész
9134	120	177	színész
9135	7	709	rendező
9137	174	1107	forgatókönyvíró
9139	82	1577	forgatókönyvíró
9140	302	301	forgatókönyvíró
9141	96	1545	színész
9143	84	859	színész
9144	429	461	színész
9145	133	501	rendező
9147	188	599	forgatókönyvíró
9148	359	500	forgatókönyvíró
9149	381	1077	színész
9150	18	461	színész
9151	109	1424	színész
9152	472	474	színész
9154	306	876	rendező
9155	142	352	színész
9156	374	461	színész
9158	410	943	színész
9160	33	1348	színész
9161	451	248	színész
9164	198	1739	színész
9169	337	1176	színész
9172	466	1622	színész
9173	102	1500	színész
9174	2	435	színész
9175	401	847	színész
9176	427	1700	színész
9177	341	847	színész
9180	422	1223	színész
9181	89	112	színész
9182	111	1077	színész
9184	351	540	forgatókönyvíró
9186	150	715	színész
9187	112	1674	színész
9188	460	1100	színész
9189	357	1120	színész
9190	352	715	színész
9191	85	1397	színész
9192	23	321	színész
9193	443	1472	színész
9195	39	300	színész
9196	56	587	színész
9197	370	1579	operatőr
9199	99	1626	színész
9200	190	1494	forgatókönyvíró
9202	74	864	forgatókönyvíró
9206	418	873	színész
9207	409	278	színész
9208	98	314	színész
9210	113	1511	színész
9211	358	741	színész
9213	363	524	színész
9214	304	667	színész
9215	306	112	színész
9216	191	1360	színész
9217	57	425	színész
9218	81	1634	színész
9220	436	1694	színész
9222	43	1547	színész
9224	169	17	rendező
9226	366	1783	színész
9227	160	943	színész
9228	343	883	színész
9230	35	788	színész
9231	378	413	operatőr
9232	139	1060	színész
9233	100	202	színész
9234	204	1396	színész
9235	379	1626	színész
9237	108	824	színész
9238	321	725	színész
9239	357	823	színész
9240	20	1077	színész
9242	7	615	forgatókönyvíró
9243	449	582	színész
9244	446	715	színész
9245	469	195	színész
9246	130	883	színész
9247	387	883	színész
9249	168	122	színész
9252	472	1674	színész
9253	374	1055	rendező
9255	356	1703	színész
9257	192	587	színész
9258	142	1537	színész
9261	165	375	forgatókönyvíró
9262	433	1590	forgatókönyvíró
9263	115	788	színész
9267	141	1424	színész
9268	86	1574	színész
9270	3	592	színész
9271	29	901	színész
9272	90	278	színész
9273	349	764	színész
9274	411	493	színész
9275	325	524	színész
9276	164	372	színész
9277	453	1342	színész
9281	98	1285	színész
9282	74	609	operatőr
9283	429	1547	színész
9284	389	1716	színész
9285	9	1333	színész
9286	153	757	színész
9288	331	1017	operatőr
9289	76	1285	színész
9291	404	1537	színész
9293	323	1706	színész
9294	129	883	színész
9295	81	1097	színész
9296	52	1537	színész
9297	313	461	színész
9300	100	1748	színész
9302	374	204	színész
9303	69	1590	forgatókönyvíró
9305	344	344	színész
9307	438	1225	operatőr
9308	98	1109	színész
9311	68	1430	színész
9315	102	968	színész
9320	460	372	színész
9321	204	1077	színész
9322	204	1333	színész
9323	347	847	színész
9324	402	372	színész
9325	421	388	színész
9327	115	311	színész
9329	330	693	színész
9330	105	413	operatőr
9332	469	1349	színész
9335	31	1107	forgatókönyvíró
9336	345	1192	színész
9337	110	38	színész
9338	449	278	színész
9339	308	1547	színész
9340	3	1077	színész
9342	338	883	színész
9345	181	518	színész
9347	422	1733	színész
9348	114	1574	színész
9350	420	1556	színész
9351	436	859	színész
9352	88	1225	operatőr
9353	24	1017	operatőr
9354	21	1650	színész
9355	317	254	rendező
9356	125	102	forgatókönyvíró
9357	47	1674	színész
9358	163	311	színész
9360	311	58	színész
9361	106	122	színész
9362	3	633	színész
9364	204	715	színész
9365	96	413	operatőr
9367	63	461	színész
9368	100	1120	színész
9371	103	1225	operatőr
9372	386	1430	színész
9373	108	898	színész
9374	83	883	színész
9375	343	1395	forgatókönyvíró
9376	441	1716	színész
9378	76	25	színész
9379	467	1077	színész
9380	368	603	színész
9381	361	352	színész
9382	61	898	színész
9383	424	577	színész
9384	57	53	színész
9386	382	375	rendező
9387	183	1111	színész
9388	147	1077	színész
9390	81	1547	színész
9394	345	1415	színész
9396	426	862	színész
9397	206	715	színész
9400	54	7	operatőr
9401	374	846	színész
9402	433	1219	színész
9404	88	715	színész
9405	318	762	forgatókönyvíró
9406	347	221	színész
9408	304	1474	színész
9409	195	603	színész
9410	414	493	színész
9411	172	1610	színész
9412	56	461	színész
9413	446	372	színész
9415	58	195	színész
9416	17	1415	színész
9417	59	524	színész
9418	460	625	színész
9419	185	352	színész
9420	390	640	színész
9421	337	1579	operatőr
9422	28	1748	színész
9423	16	1390	színész
9425	341	112	színész
9426	96	1415	színész
9428	371	885	operatőr
9431	391	461	színész
9433	316	1783	színész
9435	130	1221	színész
9436	328	715	színész
9438	452	1531	színész
9439	348	373	színész
9441	30	204	színész
9442	143	1737	színész
9448	152	501	rendező
9449	147	1547	színész
9451	391	1397	színész
9454	335	1397	színész
9457	135	866	rendező
9458	25	1748	színész
9459	331	1537	színész
9460	6	1579	operatőr
9461	403	1101	színész
9462	58	1537	színész
9465	460	518	színész
9467	92	592	színész
9468	204	243	színész
9470	34	715	színész
9472	437	788	színész
9473	117	1543	színész
9474	441	540	rendező
9475	203	802	színész
9478	133	109	színész
9481	110	1415	színész
9482	40	1697	operatőr
9483	44	195	színész
9484	97	121	színész
9486	454	1622	színész
9487	24	1748	színész
9489	10	474	színész
9491	5	564	színész
9492	607	1111	színész
9495	54	1254	színész
9498	191	526	színész
9499	130	413	operatőr
9500	6	1423	rendező
9503	65	395	színész
9504	304	121	színész
9505	41	195	színész
9507	2	1367	színész
9508	197	788	színész
9510	438	1739	színész
9511	457	1060	színész
9512	70	1285	színész
9515	31	822	színész
9516	159	693	színész
9517	109	1367	színész
9518	153	1424	színész
9520	65	304	színész
9521	60	188	színész
9522	191	1077	színész
9524	151	1077	színész
9525	82	493	színész
9527	405	1620	színész
9529	85	883	színész
9533	460	1196	színész
9534	358	1418	színész
9535	411	416	színész
9537	463	372	színész
9539	198	1631	színész
9540	186	408	színész
9541	205	594	színész
9542	120	61	színész
9543	359	1579	operatőr
9546	56	847	színész
9547	66	1096	színész
9549	166	38	színész
9550	15	1367	színész
9552	186	912	színész
9553	48	1716	színész
9555	319	1225	operatőr
9557	404	1333	színész
9559	112	1748	színész
9561	113	674	színész
9564	349	943	színész
9565	459	901	színész
9566	156	979	forgatókönyvíró
9568	607	943	színész
9570	385	1331	színész
9571	205	1478	színész
9572	112	311	színész
9573	154	1579	operatőr
9574	195	1622	színész
9575	9	195	színész
9576	83	1111	színész
9577	317	132	színész
9578	420	1752	színész
9580	169	1748	színész
9581	353	1674	színész
9584	331	801	színész
9585	112	435	színész
9588	362	1643	forgatókönyvíró
9589	117	1176	színész
9590	170	1631	színész
9591	389	1733	színész
9593	44	1285	színész
9594	84	1430	színész
9595	160	220	színész
9596	115	1674	színész
9597	385	1579	operatőr
9603	115	873	színész
9604	364	755	színész
9605	470	883	színész
9607	337	1461	színész
9608	53	1739	színész
9609	308	461	színész
9610	429	305	színész
9611	5	1060	színész
9612	334	232	rendező
9614	20	842	rendező
9615	401	603	színész
9616	32	693	színész
9617	134	408	színész
9618	316	822	színész
9619	122	1077	színész
9621	51	38	színész
9622	422	1347	színész
9623	47	693	színész
9624	438	1006	színész
9625	69	1176	színész
9626	106	301	forgatókönyvíró
9627	38	555	forgatókönyvíró
9629	405	676	rendező
9630	171	1478	színész
9631	138	501	rendező
9632	437	102	rendező
9633	145	1478	színész
9634	27	864	színész
9635	358	1424	színész
9636	454	883	színész
9638	15	715	színész
9639	423	1096	színész
9641	58	304	színész
9642	52	873	színész
9643	449	1590	forgatókönyvíró
9645	318	1674	színész
9647	407	461	színész
9648	421	585	színész
9650	328	248	színész
9651	421	518	színész
9652	14	1674	színész
9655	151	1778	színész
9656	176	1537	színész
9657	329	822	színész
9659	200	311	színész
9660	335	1060	színész
9661	35	204	színész
9662	343	1225	operatőr
9663	110	883	színész
9664	472	1309	színész
9666	332	1285	színész
9667	16	1331	színész
9669	27	807	színész
9670	74	1231	színész
9674	7	1713	színész
9676	426	1415	színész
9678	190	195	színész
9679	125	518	színész
9682	384	195	színész
9683	31	715	színész
9684	19	694	színész
9686	100	1510	operatőr
9687	324	1121	színész
9689	396	397	színész
9691	362	694	színész
9692	69	221	színész
9694	335	1622	színész
9696	14	435	színész
9697	82	352	színész
9698	427	592	színész
9700	171	500	rendező
9701	324	1733	színész
9704	390	709	rendező
9705	67	1468	rendező
9706	93	474	színész
9708	316	1017	operatőr
9709	412	1665	színész
9710	14	796	forgatókönyvíró
9711	431	1353	színész
9713	607	90	forgatókönyvíró
9715	131	195	színész
9716	460	1216	forgatókönyvíró
9722	149	1610	színész
9723	78	540	forgatókönyvíró
9728	417	1500	színész
9729	347	7	operatőr
9730	18	1500	színész
9731	350	131	forgatókönyvíró
9732	92	744	színész
9734	74	1111	színész
9735	445	585	színész
9736	387	413	operatőr
9737	366	822	színész
9738	334	1739	színész
9740	445	651	forgatókönyvíró
9741	136	518	színész
9742	159	17	rendező
9743	354	1424	színész
9745	50	526	színész
9746	391	898	színész
9747	357	691	színész
9749	316	1674	színész
9750	140	1374	színész
9751	98	131	forgatókönyvíró
9754	69	1012	színész
9755	128	122	színész
9758	453	764	színész
9759	205	651	forgatókönyvíró
9760	45	694	színész
9761	162	749	színész
9764	26	1537	színész
9765	367	344	színész
9767	312	1329	forgatókönyvíró
9769	394	316	színész
9770	124	1192	színész
9771	91	1415	színész
9773	109	1187	forgatókönyvíró
9775	22	755	színész
9777	54	1279	színész
9780	369	1697	operatőr
9781	311	1430	színész
9783	415	1733	színész
9785	159	1060	színész
9787	416	1109	színész
9788	607	578	színész
9790	135	1424	színész
9793	151	1367	színész
9794	306	1107	forgatókönyvíró
9795	45	278	színész
9796	198	706	színész
9798	204	1665	színész
9800	304	202	színész
9802	310	1415	színész
9803	464	1216	forgatókönyvíró
9805	449	1698	színész
9806	75	1077	színész
9807	75	204	színész
9808	186	1747	forgatókönyvíró
9810	15	373	színész
9811	357	132	színész
9813	185	171	színész
9814	18	1116	színész
9816	604	1111	színész
9818	452	1674	színész
9819	175	524	színész
9821	165	596	rendező
9823	186	846	színész
9825	95	1397	színész
9827	204	847	színész
9831	33	1665	színész
9832	342	1051	színész
9833	35	1096	színész
9834	452	1778	színész
9836	131	1537	színész
9837	362	1367	színész
9842	38	873	színész
9843	44	1424	színész
9844	124	1449	színész
9845	201	1696	színész
9846	418	17	rendező
9848	9	1733	színész
9850	197	715	színész
9851	126	46	színész
9855	74	1739	színész
9857	83	385	színész
9858	203	694	színész
9861	116	1528	operatőr
9862	122	359	forgatókönyvíró
9864	423	1279	színész
9865	72	1096	színész
9866	302	1225	operatőr
9867	41	1636	színész
9868	147	715	színész
9871	316	1077	színész
9872	62	46	színész
9875	401	437	rendező
9876	331	1716	színész
9879	388	1510	operatőr
9880	457	1674	színész
9882	64	1472	színész
9884	467	599	forgatókönyvíró
9885	172	109	színész
9887	143	278	színész
9888	134	1254	színész
9889	457	131	forgatókönyvíró
9892	14	592	színész
9893	204	267	színész
9894	311	432	színész
9895	90	1166	forgatókönyvíró
9896	323	754	színész
9900	6	1112	forgatókönyvíró
9905	16	594	színész
9906	438	1060	színész
9907	66	1418	színész
9910	403	620	színész
9911	125	1074	színész
9913	462	1739	színész
9914	120	327	színész
9915	466	1418	színész
9916	126	1143	forgatókönyvíró
9917	362	823	színész
9918	189	1703	színész
9919	44	221	színész
9920	331	204	színész
9921	128	437	rendező
9922	104	314	színész
9926	161	1091	színész
9929	318	1415	színész
9932	102	1625	rendező
9936	30	592	színész
9938	301	232	rendező
9939	204	824	színész
9941	76	1397	színész
9942	140	188	színész
9943	59	1365	forgatókönyvíró
9944	36	501	rendező
9945	418	1349	színész
9947	85	320	rendező
9948	72	1478	színész
9949	19	1424	színész
9951	449	352	színész
9952	169	1579	operatőr
9954	18	305	színész
9956	440	299	színész
9961	325	862	színész
9962	101	243	színész
9965	192	1674	színész
9966	367	890	színész
9967	136	405	forgatókönyvíró
9968	451	195	színész
9969	112	1478	színész
9970	319	201	rendező
9973	123	1404	forgatókönyvíró
9974	331	1404	forgatókönyvíró
9975	159	1590	forgatókönyvíró
9976	161	252	rendező
9977	108	744	színész
9979	111	46	színész
9980	9	1537	színész
9982	389	1339	színész
9983	411	1528	operatőr
9984	19	195	színész
